DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
15/10/2022 09:45:00,1.3,2,312,4.8,54,870,0.3,0,-128
15/10/2022 10:00:00,1.1,1,308,5.7,50,870,0.2,0,-128
15/10/2022 10:15:00,0.9,107,297,6.5,47,870,0.2,0,-128
15/10/2022 10:30:00,0.7,320,278,7,45,870,0.3,0,-128
15/10/2022 10:45:00,0.6,533,252,7.6,44,870,0.5,0,-128
15/10/2022 11:00:00,0.7,746,225,8.1,42,870,1,0,-128
15/10/2022 11:15:00,0.9,1481,221,8.6,40,870,1.3,0,-128
15/10/2022 11:30:00,1.2,2739,228,9.1,39,870,1.5,0,-128
15/10/2022 11:45:00,1.4,3997,231,9.6,38,870,1.9,0,-149
15/10/2022 12:00:00,1.7,5255,234,10.1,37,870,2.3,739,53
15/10/2022 12:15:00,2,7376,240,10.6,35,870,2.8,4421,3549
15/10/2022 12:30:00,2.3,10360,247,11.1,34,870,3.3,14218,12044
15/10/2022 12:45:00,2.7,13344,250,11.6,33,869,3.8,12601,20090
15/10/2022 13:00:00,3,16292,255,12.1,32,869,3.8,18288,10754
15/10/2022 13:15:00,3.4,19496,256,12.5,31,869,4.1,17327,17660
15/10/2022 13:30:00,3.7,23003,257,12.9,30,869,4.2,24795,24865
15/10/2022 13:45:00,4.1,26511,259,13.4,29,869,4.2,29612,26549
15/10/2022 14:00:00,4.4,30018,259,13.8,28,869,4.7,38975,34084
15/10/2022 14:15:00,4.7,32244,260,14.1,27,869,4.4,35046,32145
15/10/2022 14:30:00,4.9,33188,262,14.4,26,869,4.3,29357,26975
15/10/2022 14:45:00,5.1,34133,263,14.7,25,868,4.4,31816,28063
15/10/2022 15:00:00,5.4,35077,265,15,24,868,3.9,22249,21369
15/10/2022 15:15:00,5.5,35430,265,15.2,24,868,3.6,19777,19376
15/10/2022 15:30:00,5.5,35191,265,15.3,23,868,3.5,19103,18406
15/10/2022 15:45:00,5.6,34952,266,15.4,23,868,2.9,10759,10178
15/10/2022 16:00:00,5.6,34686,266,15.5,22,868,2.8,11045,7652
15/10/2022 16:15:00,5.6,34395,266,15.5,22,868,3.1,13377,10818
15/10/2022 16:30:00,5.5,34081,265,15.5,22,868,3.4,16611,13642
15/10/2022 16:45:00,5.4,33766,264,15.4,21,867,3.7,20410,18705
15/10/2022 17:00:00,5.3,33452,262,15.4,21,867,3.9,23528,20346
15/10/2022 17:15:00,5.3,33001,261,15.3,21,867,3.4,17305,16488
15/10/2022 17:30:00,5.2,32413,259,15.2,21,867,3.6,19145,17287
15/10/2022 17:45:00,5.2,31825,258,15,22,868,3.9,22720,19355
15/10/2022 18:00:00,5.2,31237,255,14.9,22,868,3.6,19120,16296
15/10/2022 18:15:00,5.3,30339,253,14.6,22,868,4,23822,22819
15/10/2022 18:30:00,5.6,29131,249,14.2,23,868,4.2,25736,23139
15/10/2022 18:45:00,5.8,27924,247,13.7,23,868,4.2,27012,25196
15/10/2022 19:00:00,6,26716,243,13.3,24,868,3.9,23104,21348
15/10/2022 19:15:00,6.2,25302,243,12.9,24,868,3.8,22272,21316
15/10/2022 19:30:00,6.2,23682,244,12.6,25,868,3.6,19324,18108
15/10/2022 19:45:00,6.2,22063,245,12.2,25,869,3.6,19552,18033
15/10/2022 20:00:00,6.2,20443,246,11.9,26,869,3.7,21113,19579
15/10/2022 20:15:00,6.1,18427,250,11.5,26,869,3.7,20891,19536
15/10/2022 20:30:00,5.9,16016,254,11.2,27,869,3.6,20716,18747
15/10/2022 20:45:00,5.7,13604,259,10.9,28,869,3.6,19876,19088
15/10/2022 21:00:00,5.6,11193,264,10.6,29,869,3,13927,12672
15/10/2022 21:15:00,5.5,9399,269,10.3,30,869,2.5,9151,7940
15/10/2022 21:30:00,5.4,8222,272,10.1,31,869,2,4271,3176
15/10/2022 21:45:00,5.2,7045,275,9.8,32,869,1.4,395,-874
15/10/2022 22:00:00,5.2,5868,280,9.6,33,869,1.3,-30,-426
15/10/2022 22:15:00,5,5024,284,9.4,33,869,1.3,0,-128
15/10/2022 22:30:00,4.9,4513,287,9.2,34,869,1.3,0,-128
15/10/2022 22:45:00,4.8,4003,291,8.9,35,869,1.4,0,-128
15/10/2022 23:00:00,4.7,3492,294,8.7,36,869,1.6,0,-128
15/10/2022 23:15:00,4.6,3141,297,8.5,37,869,1.8,0,-149
15/10/2022 23:30:00,4.5,2949,302,8.2,38,869,1.6,0,-128
15/10/2022 23:45:00,4.4,2758,308,8,39,869,1.4,0,-128
16/10/2022 00:00:00,4.4,1815,305,7.9,40,869,1.3,0,-128
16/10/2022 00:15:00,4.3,1725,308,7.7,40,869,1.1,0,-128
16/10/2022 00:30:00,4.3,1641,310,7.4,41,869,1.2,0,-128
16/10/2022 00:45:00,4.2,1557,313,7.1,42,869,1.3,0,-128
16/10/2022 01:00:00,4.2,1473,315,6.8,43,869,1.2,0,-128
16/10/2022 01:15:00,4.2,1404,318,6.6,43,869,1.3,0,-128
16/10/2022 01:30:00,4,1349,318,6.3,44,869,1.3,0,-128
16/10/2022 01:45:00,3.9,1294,320,6,44,869,1.2,0,-128
16/10/2022 02:00:00,3.8,1239,320,5.7,45,869,1.3,0,-128
16/10/2022 02:15:00,3.5,1166,323,5.3,45,869,1.5,0,-128
16/10/2022 02:30:00,3.2,1077,325,5,45,869,1.5,0,-128
16/10/2022 02:45:00,2.8,987,330,4.7,46,869,1.5,0,-128
16/10/2022 03:00:00,2.5,898,333,4.4,46,869,1.5,0,-128
16/10/2022 03:15:00,2.1,915,341,4.1,46,869,1.4,0,-128
16/10/2022 03:30:00,1.7,1039,353,3.8,47,869,1.3,0,-128
16/10/2022 03:45:00,1.4,1164,12,3.5,48,869,1.1,0,-128
16/10/2022 04:00:00,1.4,1288,36,3.2,49,869,1.2,0,-128
16/10/2022 04:15:00,1.4,1463,60,2.9,50,869,1.1,0,-128
16/10/2022 04:30:00,1.6,1689,76,2.6,51,869,1.4,0,-171
16/10/2022 04:45:00,1.9,1914,87,2.4,52,869,1.6,15,-245
16/10/2022 05:00:00,2.3,2140,92,2.1,53,869,1.9,144,-160
16/10/2022 05:15:00,2.6,2365,97,2,53,869,1.9,202,-107
16/10/2022 05:30:00,2.7,2588,98,2,53,869,2.3,2089,1705
16/10/2022 05:45:00,2.8,2811,100,1.9,53,869,2.3,2395,1769
16/10/2022 06:00:00,3,3034,102,1.9,53,869,1.7,1517,309
16/10/2022 06:15:00,3.1,3263,99,1.9,53,869,1.4,494,0
16/10/2022 06:30:00,3.2,3500,97,1.9,53,869,1.5,20,-298
16/10/2022 06:45:00,3.3,3737,95,2,52,870,1.5,-54,-320
16/10/2022 07:00:00,3.4,3974,93,2,52,870,1.3,-8,-149
16/10/2022 07:15:00,3.4,4162,90,2,52,870,1.3,-6,-149
16/10/2022 07:30:00,3.5,4302,90,2,52,870,1.2,0,-128
16/10/2022 07:45:00,3.5,4441,88,1.9,52,870,1,0,-128
16/10/2022 08:00:00,3.6,4581,87,1.9,52,870,0.9,0,-128
16/10/2022 08:15:00,3.6,4826,85,2.1,51,870,0.8,0,-128
16/10/2022 08:30:00,3.7,5175,84,2.6,50,870,0.7,0,-128
16/10/2022 08:45:00,3.7,5525,82,3.1,48,871,0.6,0,-128
16/10/2022 09:00:00,3.8,5874,81,3.6,47,871,0.7,0,-128
16/10/2022 09:15:00,3.9,6169,81,4.3,45,871,0.8,0,-128
16/10/2022 09:30:00,4,6409,81,5.3,42,871,1,0,-128
16/10/2022 09:45:00,4.1,6649,82,6.4,39,871,1.1,0,-128
16/10/2022 10:00:00,4.2,6889,82,7.4,36,871,1.3,0,-128
16/10/2022 10:15:00,4.2,6934,82,8.3,34,871,1.1,0,-128
16/10/2022 10:30:00,4.1,6784,83,9.1,32,871,0.9,0,-128
16/10/2022 10:45:00,4.1,6634,84,9.9,30,871,0.8,0,-128
16/10/2022 11:00:00,4,6484,86,10.7,28,871,0.7,0,-128
16/10/2022 11:15:00,3.9,5969,87,11.4,27,871,0.6,0,-128
16/10/2022 11:30:00,3.8,5088,90,11.9,26,871,0.6,0,-128
16/10/2022 11:45:00,3.7,4207,92,12.4,25,871,0.7,0,-128
16/10/2022 12:00:00,3.6,3326,95,12.9,24,871,0.8,0,-128
16/10/2022 12:15:00,3.4,2656,98,13.4,23,871,0.8,0,-128
16/10/2022 12:30:00,3.3,2195,101,13.8,22,871,0.8,0,-128
16/10/2022 12:45:00,3.1,1734,103,14.1,22,870,0.8,0,-128
16/10/2022 13:00:00,2.9,1273,106,14.5,21,870,0.8,0,-128
16/10/2022 13:15:00,2.7,1006,107,14.8,21,870,0.8,0,-128
16/10/2022 13:30:00,2.5,934,108,15.1,20,870,0.8,0,-128
16/10/2022 13:45:00,2.4,863,109,15.4,19,870,0.8,0,-128
16/10/2022 14:00:00,2.2,791,111,15.7,18,870,0.9,0,-128
16/10/2022 14:15:00,2.1,795,113,15.9,18,870,1,0,-128
16/10/2022 14:30:00,1.9,876,111,16,17,870,1.1,0,-128
16/10/2022 14:45:00,1.8,957,109,16.2,17,869,1,0,-128
16/10/2022 15:00:00,1.7,1038,107,16.3,16,869,1,0,-128
16/10/2022 15:15:00,1.6,1151,108,16.5,16,869,1.3,0,-128
16/10/2022 15:30:00,1.5,1298,110,16.6,16,869,1.2,0,-128
16/10/2022 15:45:00,1.5,1445,113,16.7,15,869,1.4,0,-149
16/10/2022 16:00:00,1.4,1592,115,16.8,15,869,1.1,0,-128
16/10/2022 16:15:00,1.4,1718,115,16.8,15,869,1.1,0,-128
16/10/2022 16:30:00,1.5,1824,118,16.8,15,869,1,0,-128
16/10/2022 16:45:00,1.5,1931,122,16.8,15,869,0.9,0,-128
16/10/2022 17:00:00,1.6,2037,125,16.8,15,869,0.8,0,-128
16/10/2022 17:15:00,1.6,2225,128,16.8,15,869,0.7,0,-128
16/10/2022 17:30:00,1.8,2494,128,16.7,15,869,0.7,0,-128
16/10/2022 17:45:00,1.9,2763,129,16.6,15,869,0.7,0,-128
16/10/2022 18:00:00,2.1,3032,129,16.5,15,869,0.6,0,-128
16/10/2022 18:15:00,2.3,3761,130,16.3,15,869,0.5,0,-128
16/10/2022 18:30:00,2.8,4950,129,16,16,869,0.5,0,-128
16/10/2022 18:45:00,3.5,6139,129,15.6,16,869,0.8,0,-128
16/10/2022 19:00:00,4,7328,129,15.3,17,869,1.5,0,-128
16/10/2022 19:15:00,4.7,9069,128,14.9,17,869,1.9,0,-128
16/10/2022 19:30:00,5.4,11364,126,14.5,18,869,2.2,0,-192
16/10/2022 19:45:00,6.2,13659,124,14.1,19,870,2.5,1187,608
16/10/2022 20:00:00,6.9,15954,123,13.7,20,870,2.3,2274,1407
16/10/2022 20:15:00,7.3,18026,122,13.3,21,870,2.5,3665,2590
16/10/2022 20:30:00,7.4,19875,121,12.8,22,870,2.3,3560,2835
16/10/2022 20:45:00,7.6,21724,120,12.3,23,870,2,1336,639
16/10/2022 21:00:00,7.7,23573,119,11.8,24,870,2.1,1427,703
16/10/2022 21:15:00,7.8,24844,118,11.5,24,870,3.2,9433,7514
16/10/2022 21:30:00,7.6,25537,116,11.2,25,870,2.7,10725,9880
16/10/2022 21:45:00,7.5,26231,113,10.9,26,870,2.3,4934,3848
16/10/2022 22:00:00,7.4,26924,111,10.6,27,870,6,60483,58672
16/10/2022 22:15:00,7.4,27798,108,10.3,27,870,5.6,61831,59727
16/10/2022 22:30:00,7.3,28851,103,10,28,870,5.5,58574,56477
16/10/2022 22:45:00,7.3,29904,99,9.7,28,870,5.6,58818,56104
16/10/2022 23:00:00,7.3,30957,95,9.4,29,870,5.5,59047,56978
16/10/2022 23:15:00,7.5,32642,91,9.2,29,870,5.8,61963,58448
16/10/2022 23:30:00,7.8,34958,89,9.1,30,870,5.9,64865,61806
16/10/2022 23:45:00,8.1,37275,86,8.9,30,870,6,70753,67881
17/10/2022 00:00:00,9.7,39937,86,9.6,31,870,5.9,67477,64769
17/10/2022 00:15:00,9.8,41124,85,9.4,31,870,6,69710,67156
17/10/2022 00:30:00,9.9,41497,85,9.1,31,870,5.9,68120,65877
17/10/2022 00:45:00,10,41870,84,8.9,30,870,6.4,81118,77015
17/10/2022 01:00:00,10.1,42243,84,8.6,30,870,6.7,90897,87811
17/10/2022 01:15:00,10.1,42299,83,8.4,30,870,6.8,88845,85477
17/10/2022 01:30:00,10,42039,82,8.1,30,870,6.7,85515,84763
17/10/2022 01:45:00,10,41779,81,7.9,29,870,6.2,71114,68947
17/10/2022 02:00:00,9.9,41519,80,7.6,29,870,6,64923,62573
17/10/2022 02:15:00,10,41257,80,7.4,29,870,6,66458,63809
17/10/2022 02:30:00,9.9,40993,79,7.2,29,870,5.8,62105,60601
17/10/2022 02:45:00,9.8,40730,80,7,30,869,5.5,53866,52128
17/10/2022 03:00:00,9.7,40466,80,6.8,30,869,5.3,49002,47162
17/10/2022 03:15:00,9.7,40130,80,6.6,30,869,4.8,40052,39648
17/10/2022 03:30:00,9.7,39723,81,6.4,30,869,4.4,32798,31484
17/10/2022 03:45:00,9.6,39315,81,6.3,30,869,4.1,31728,29928
17/10/2022 04:00:00,9.6,38908,82,6.1,30,869,4,30448,29192
17/10/2022 04:15:00,9.6,38363,82,5.9,30,869,3.9,28867,27295
17/10/2022 04:30:00,9.6,37680,82,5.7,30,869,4.1,29087,27029
17/10/2022 04:45:00,9.5,36997,83,5.6,31,869,4.3,32065,30056
17/10/2022 05:00:00,9.5,36314,83,5.4,31,869,4.7,37007,34937
17/10/2022 05:15:00,9.5,35685,84,5.2,31,869,4.6,35921,34489
17/10/2022 05:30:00,9.4,35111,85,5,31,869,5,41326,38284
17/10/2022 05:45:00,9.3,34538,84,4.9,32,869,4.8,41170,39786
17/10/2022 06:00:00,9.3,33964,85,4.7,32,869,4.8,38661,37079
17/10/2022 06:15:00,9.3,33493,85,4.5,32,869,4.6,36963,35235
17/10/2022 06:30:00,9.3,33125,86,4.4,32,869,4.4,32764,31057
17/10/2022 06:45:00,9.3,32758,86,4.3,33,869,4.4,33098,30930
17/10/2022 07:00:00,9.3,32390,86,4.2,33,869,4.6,38252,36600
17/10/2022 07:15:00,9.3,31906,86,4,33,869,4.5,37049,34798
17/10/2022 07:30:00,9.2,31306,87,3.9,34,869,4.6,36206,34361
17/10/2022 07:45:00,9.2,30706,87,3.8,34,870,4.7,38487,37260
17/10/2022 08:00:00,9.1,30106,87,3.7,35,870,4.5,33338,31558
17/10/2022 08:15:00,9.1,29511,87,3.8,35,870,4.5,32653,30983
17/10/2022 08:30:00,9.1,28920,88,4.1,34,870,4.2,27259,26112
17/10/2022 08:45:00,9,28329,88,4.4,33,870,3.8,23309,21710
17/10/2022 09:00:00,9,27738,89,4.7,32,870,4,24959,23362
17/10/2022 09:15:00,8.9,26816,89,5.1,31,870,4.1,26122,23938
17/10/2022 09:30:00,8.8,25563,89,5.7,30,870,4.1,27428,26464
17/10/2022 09:45:00,8.6,24310,90,6.2,29,870,4,26694,25409
17/10/2022 10:00:00,8.5,23057,90,6.8,28,870,4.2,29874,28777
17/10/2022 10:15:00,8.2,21239,90,7.4,27,870,4.1,27670,26624
17/10/2022 10:30:00,7.8,18857,90,7.9,26,870,3.9,23783,21572
17/10/2022 10:45:00,7.4,16476,91,8.5,25,870,3.5,19275,18161
17/10/2022 11:00:00,7,14094,91,9,24,870,3.3,15998,15582
17/10/2022 11:15:00,6.7,11894,92,9.6,23,870,2.7,10380,9027
17/10/2022 11:30:00,6.4,9875,93,10.1,22,870,2.2,5937,4412
17/10/2022 11:45:00,6.2,7856,94,10.7,21,870,1.8,2744,1471
17/10/2022 12:00:00,5.9,5837,95,11.2,20,870,1.6,662,-490
17/10/2022 12:15:00,5.6,4424,97,11.8,20,870,1.5,155,-245
17/10/2022 12:30:00,5.3,3615,99,12.3,19,870,1.5,-4,-171
17/10/2022 12:45:00,5,2807,100,12.8,18,869,1.2,0,-128
17/10/2022 13:00:00,4.6,1998,103,13.3,17,869,0.9,0,-128
17/10/2022 13:15:00,4.2,1607,104,13.7,17,869,0.7,0,-128
17/10/2022 13:30:00,3.9,1633,107,14.1,16,869,0.6,0,-128
17/10/2022 13:45:00,3.4,1658,111,14.5,16,868,0.8,0,-128
17/10/2022 14:00:00,3.1,1684,115,14.9,15,868,1,0,-128
17/10/2022 14:15:00,2.7,1946,118,15.2,15,868,1.2,0,-128
17/10/2022 14:30:00,2.3,2445,124,15.5,14,868,1.2,0,-128
17/10/2022 14:45:00,2.1,2944,133,15.7,14,867,1.5,0,-128
17/10/2022 15:00:00,1.7,3443,144,16,13,867,1.4,0,-128
17/10/2022 15:15:00,1.5,4102,157,16.2,13,867,1.5,0,-128
17/10/2022 15:30:00,1.4,4921,172,16.3,13,867,1.6,0,-128
17/10/2022 15:45:00,1.5,5740,184,16.5,12,866,1.6,0,-128
17/10/2022 16:00:00,1.6,6559,198,16.6,12,866,1.6,0,-149
17/10/2022 16:15:00,1.7,7051,208,16.7,12,866,1.5,0,-149
17/10/2022 16:30:00,1.9,7217,212,16.8,12,866,1.8,0,-171
17/10/2022 16:45:00,2.1,7382,217,16.8,12,866,1.7,0,-149
17/10/2022 17:00:00,2.3,7548,220,16.9,12,866,1.6,0,-171
17/10/2022 17:15:00,2.5,7622,223,16.8,12,866,1.7,0,-149
17/10/2022 17:30:00,2.5,7604,225,16.7,12,866,1.9,0,-192
17/10/2022 17:45:00,2.6,7586,227,16.5,12,866,2,0,-234
17/10/2022 18:00:00,2.7,7568,228,16.4,12,866,2.1,31,-139
17/10/2022 18:15:00,2.8,7542,231,16,13,866,1.9,156,-53
17/10/2022 18:30:00,2.9,7509,232,15.4,14,866,1.9,47,-171
17/10/2022 18:45:00,3.1,7475,232,14.7,15,866,2.6,749,-128
17/10/2022 19:00:00,3.1,7442,233,14.1,16,866,3,9317,6832
17/10/2022 19:15:00,3.3,7334,235,13.6,16,866,3.1,14627,13291
17/10/2022 19:30:00,3.3,7153,237,13.2,17,866,2.9,12193,10754
17/10/2022 19:45:00,3.4,6971,238,12.8,17,866,2.4,7181,6054
17/10/2022 20:00:00,3.4,6790,240,12.4,18,866,2,4046,3006
17/10/2022 20:15:00,3.5,6328,243,12.1,18,866,1.8,1678,448
17/10/2022 20:30:00,3.4,5587,243,11.8,19,866,1.7,1358,309
17/10/2022 20:45:00,3.3,4846,247,11.5,20,866,1.5,638,-213
17/10/2022 21:00:00,3.1,4105,248,11.2,21,866,1.4,280,-277
17/10/2022 21:15:00,3,3484,250,11.1,21,866,1.4,233,-160
17/10/2022 21:30:00,2.8,2984,253,11,21,866,1.1,91,-181
17/10/2022 21:45:00,2.6,2485,257,10.9,21,866,1,-10,-192
17/10/2022 22:00:00,2.4,1985,261,10.8,21,866,0.9,-1,-192
17/10/2022 22:15:00,2.1,1809,265,10.5,21,866,0.8,0,-128
17/10/2022 22:30:00,1.7,1956,273,10,22,866,0.9,0,-128
17/10/2022 22:45:00,1.3,2103,288,9.5,23,866,1,0,-128
17/10/2022 23:00:00,1.1,2250,311,9,24,866,1.3,0,-128
17/10/2022 23:15:00,1,2318,336,8.7,24,866,1.4,0,-128
17/10/2022 23:30:00,1.1,2308,0,8.4,25,866,1.4,0,-128
17/10/2022 23:45:00,1.4,2297,21,8.2,25,865,1.4,0,-128
18/10/2022 00:00:00,1.7,1876,33,7.8,25,865,1.7,0,-128
18/10/2022 00:15:00,1.8,1957,45,7.5,25,865,2.3,0,-298
18/10/2022 00:30:00,1.9,2047,58,7.3,25,865,2,713,224
18/10/2022 00:45:00,2.1,2136,67,7,26,864,1.7,541,32
18/10/2022 01:00:00,2.3,2226,77,6.8,26,864,1.4,98,-213
18/10/2022 01:15:00,2.4,2314,81,6.7,26,864,1.3,12,-149
18/10/2022 01:30:00,2.5,2400,81,6.6,26,864,1.2,-6,-149
18/10/2022 01:45:00,2.7,2485,84,6.5,26,864,1.2,0,-128
18/10/2022 02:00:00,2.8,2571,84,6.4,26,864,1.2,0,-128
18/10/2022 02:15:00,2.9,2704,84,6.2,26,864,1.2,0,-128
18/10/2022 02:30:00,3,2883,86,6,26,864,1.2,0,-128
18/10/2022 02:45:00,3.1,3062,86,5.8,27,863,1.1,0,-128
18/10/2022 03:00:00,3.2,3241,88,5.6,27,863,1,0,-128
18/10/2022 03:15:00,3.2,3417,88,5.4,27,863,1,0,-128
18/10/2022 03:30:00,3.3,3588,90,5.3,27,863,0.9,0,-128
18/10/2022 03:45:00,3.4,3759,90,5.1,28,863,0.8,0,-128
18/10/2022 04:00:00,3.5,3930,90,5,28,863,0.9,0,-128
18/10/2022 04:15:00,3.6,4229,90,4.9,28,863,1,0,-128
18/10/2022 04:30:00,3.7,4654,90,4.8,28,863,1.3,0,-128
18/10/2022 04:45:00,3.8,5079,90,4.8,27,863,1.7,159,21
18/10/2022 05:00:00,3.9,5504,89,4.7,27,863,2.3,2111,1513
18/10/2022 05:15:00,4,6015,89,4.6,27,863,2.7,5047,3698
18/10/2022 05:30:00,4.1,6610,89,4.5,27,863,2.4,7124,5713
18/10/2022 05:45:00,4.2,7206,89,4.4,27,862,2.4,6697,5553
18/10/2022 06:00:00,4.3,7801,89,4.3,27,862,2,5235,4327
18/10/2022 06:15:00,4.4,8521,89,4.1,27,862,1.9,4498,3219
18/10/2022 06:30:00,4.5,9365,89,4,27,862,1.7,3813,2515
18/10/2022 06:45:00,4.5,10210,90,3.9,27,862,1.8,3710,2398
18/10/2022 07:00:00,4.6,11054,90,3.8,27,862,1.7,2755,1631
18/10/2022 07:15:00,4.6,11746,90,3.7,27,862,1.9,4327,2878
18/10/2022 07:30:00,4.7,12286,89,3.6,27,862,2,5366,3837
18/10/2022 07:45:00,4.7,12826,88,3.5,27,862,2.3,7121,5404
18/10/2022 08:00:00,4.8,13366,86,3.4,27,862,2.4,8090,6832
18/10/2022 08:15:00,4.8,13841,86,3.6,27,862,1.9,4712,3741
18/10/2022 08:30:00,4.9,14251,85,4.1,26,862,1.9,3745,2281
18/10/2022 08:45:00,5,14661,84,4.5,25,862,1.9,4646,2974
18/10/2022 09:00:00,5.1,15071,83,5,24,862,2.1,5598,3943
18/10/2022 09:15:00,5.1,15187,83,5.7,22,862,2.2,7126,5606
18/10/2022 09:30:00,5.2,15008,85,6.6,21,862,2.3,7502,6086
18/10/2022 09:45:00,5.2,14830,85,7.5,20,862,2.2,5422,3922
18/10/2022 10:00:00,5.3,14651,86,8.4,19,862,1.9,4014,2696
18/10/2022 10:15:00,5.2,14311,86,9.3,18,862,2,4799,2888
18/10/2022 10:30:00,5.1,13808,86,10.2,17,862,2,3878,2270
18/10/2022 10:45:00,5,13305,85,11.1,16,862,2.3,6602,4924
18/10/2022 11:00:00,4.9,12802,85,12,15,862,2.6,8740,7088
18/10/2022 11:15:00,4.7,12078,86,12.7,14,862,2.6,8527,7247
18/10/2022 11:30:00,4.6,11133,88,13.3,13,862,2.8,11039,9027
18/10/2022 11:45:00,4.5,10188,89,13.8,13,861,2.9,11870,10424
18/10/2022 12:00:00,4.4,9243,90,14.4,12,861,2.9,10946,9528
18/10/2022 12:15:00,4.3,8424,90,15,12,861,2.4,7721,6992
18/10/2022 12:30:00,4.2,7731,91,15.5,11,861,2.2,4920,2984
18/10/2022 12:45:00,4.1,7038,91,16,11,860,1.8,1969,789
18/10/2022 13:00:00,4,6345,93,16.5,10,860,1.8,803,767
18/10/2022 13:15:00,4,5792,93,16.9,10,860,1.8,265,-11
18/10/2022 13:30:00,3.9,5379,94,17.2,10,860,2,265,-107
18/10/2022 13:45:00,3.8,4966,96,17.6,9,859,1.8,193,-85
18/10/2022 14:00:00,3.7,4553,98,17.9,9,859,1.5,0,-128
18/10/2022 14:15:00,3.5,4232,98,18.2,9,859,1.1,0,-128
18/10/2022 14:30:00,3.4,4005,100,18.4,9,859,1,0,-128
18/10/2022 14:45:00,3.3,3778,101,18.7,8,858,1,0,-128
18/10/2022 15:00:00,3.1,3551,103,18.9,8,858,1,0,-128
18/10/2022 15:15:00,2.9,3448,104,19.1,8,858,1,0,-128
18/10/2022 15:30:00,2.8,3469,107,19.2,8,858,1,0,-128
18/10/2022 15:45:00,2.8,3491,109,19.3,7,857,1.1,0,-128
18/10/2022 16:00:00,2.7,3512,112,19.4,7,857,0.9,0,-128
18/10/2022 16:15:00,2.6,3601,115,19.5,7,857,1,0,-128
18/10/2022 16:30:00,2.7,3757,117,19.5,7,857,0.9,0,-128
18/10/2022 16:45:00,2.8,3914,117,19.4,8,857,1,0,-128
18/10/2022 17:00:00,2.9,4070,119,19.4,8,857,1,0,-128
18/10/2022 17:15:00,3.1,4493,122,19.3,8,857,1,0,-128
18/10/2022 17:30:00,3.3,5182,125,19,8,857,1.2,0,-128
18/10/2022 17:45:00,3.6,5871,127,18.8,9,857,1.6,49,-117
18/10/2022 18:00:00,3.9,6560,130,18.5,9,857,1.9,48,-171
18/10/2022 18:15:00,4.4,7668,129,18.1,9,857,2.3,211,-181
18/10/2022 18:30:00,4.9,9195,128,17.4,10,857,2.3,1313,533
18/10/2022 18:45:00,5.5,10723,125,16.7,11,857,2.1,1351,629
18/10/2022 19:00:00,6,12250,124,16,12,857,2.4,1637,746
18/10/2022 19:15:00,6.4,13479,122,15.5,12,857,2.8,6807,4732
18/10/2022 19:30:00,6.4,14410,119,15,13,857,3.4,15774,13141
18/10/2022 19:45:00,6.4,15340,116,14.5,14,858,3.5,19505,18033
18/10/2022 20:00:00,6.4,16271,113,14,15,858,3.4,17513,15784
18/10/2022 20:15:00,6.4,17264,111,13.6,15,858,3,14749,13781
18/10/2022 20:30:00,6.5,18321,109,13.3,16,858,2.8,11802,10519
18/10/2022 20:45:00,6.5,19378,108,12.9,17,858,2.4,7591,6768
18/10/2022 21:00:00,6.6,20435,106,12.6,18,858,1.7,1876,1300
18/10/2022 21:15:00,6.5,21067,104,12.3,18,858,1.4,619,85
18/10/2022 21:30:00,6.4,21274,102,12,19,858,1.4,157,-85
18/10/2022 21:45:00,6.4,21482,99,11.7,19,858,1.4,24,-192
18/10/2022 22:00:00,6.3,21689,96,11.4,20,858,1.5,15,-149
18/10/2022 22:15:00,6.3,21729,94,11.2,20,858,1.1,0,-128
18/10/2022 22:30:00,6.2,21601,91,11,20,858,1,0,-128
18/10/2022 22:45:00,6.1,21472,90,10.8,21,858,0.7,0,-128
18/10/2022 23:00:00,6,21344,87,10.6,21,858,0.9,0,-128
18/10/2022 23:15:00,5.9,21028,86,10.4,21,858,0.9,0,-128
18/10/2022 23:30:00,5.9,20525,85,10.2,21,858,1,0,-128
18/10/2022 23:45:00,5.8,20021,84,10,21,857,1.1,0,-128
19/10/2022 00:00:00,6.3,15900,80,9.8,23,857,1.1,0,-128
19/10/2022 00:15:00,6.3,14924,79,9.6,23,857,0.9,0,-128
19/10/2022 00:30:00,6.4,13759,79,9.4,23,857,0.8,0,-128
19/10/2022 00:45:00,6.4,12594,80,9.2,23,857,0.5,0,-128
19/10/2022 01:00:00,6.5,11429,80,9,23,857,0.5,0,-128
19/10/2022 01:15:00,6.5,10457,80,8.8,23,857,0.7,0,-128
19/10/2022 01:30:00,6.5,9678,81,8.6,23,857,0.8,0,-128
19/10/2022 01:45:00,6.6,8898,82,8.4,24,857,0.8,0,-128
19/10/2022 02:00:00,6.5,8119,83,8.2,24,857,0.9,0,-128
19/10/2022 02:15:00,6.5,7384,83,8,24,857,1,0,-128
19/10/2022 02:30:00,6.5,6693,82,7.8,24,857,1.4,0,-128
19/10/2022 02:45:00,6.4,6002,81,7.6,25,856,1.1,0,-128
19/10/2022 03:00:00,6.3,5311,80,7.4,25,856,0.8,0,-128
19/10/2022 03:15:00,6.1,4736,80,7.2,25,856,0.6,0,-128
